Career_ID,Career_Title,Career_Family,Level,Career_DNA_Primary,Career_DNA_Match_Score,Starting_Salary_Min_INR,Starting_Salary_Max_INR,Remote_Work_Score,Work_Life_Balance_Score,Job_Satisfaction_Score,Market_Demand_2026,Growth_Rate_Percent,Freelance_Opportunity
WK2079,Mars Mission Specialist,Engineering (Non-IT),Senior,Phase 2,Specialized,1100000,2800000,0,3,10,Medium,40,Very Low
WK2080,AI Research Scientist,Technology & Software,Senior,Phase 2,Specialized,1800000,4500000,70,7,10,High,38,Low
WK2081,Computer Vision Engineer,Technology & Software,Senior,Phase 2,Specialized,1400000,3200000,80,7,10,Very High,40,Medium
WK2082,NLP Engineer,Technology & Software,Senior,Phase 2,Specialized,1400000,3200000,80,7,10,Very High,40,Medium
WK2083,Blockchain Architect,Technology & Software,Senior,Phase 2,Specialized,1600000,4000000,80,6,10,High,35,Medium
WK2084,Smart Contract Developer,Technology & Software,Senior,Phase 2,Specialized,1400000,3500000,90,7,10,High,38,High
WK2085,MLOps Engineer,Technology & Software,Senior,Phase 2,Specialized,1300000,3000000,80,6,10,Very High,45,Medium
WK2086,Site Reliability Engineer,Technology & Software,Senior,Phase 2,Specialized,1300000,3000000,70,6,10,Very High,32,Low
WK2087,Cloud Security Architect,Technology & Software,Senior,Phase 2,Specialized,1500000,3500000,70,6,10,Very High,38,Medium
WK2088,Kubernetes Administrator,Technology & Software,Mid-Level,Phase 2,Specialized,1000000,2400000,70,6,10,Very High,35,Medium
WK2089,DevSecOps Engineer,Technology & Software,Senior,Phase 2,Specialized,1300000,3000000,70,6,10,Very High,38,Low
WK2090,Astronaut,Space & Aerospace,Senior,Adventurer,"Adventurer: 3, Thinker: 2",1500000,3500000,0,7,10,Low,5,None
WK2091,Astronomer,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",800000,1800000,40,8,9,Medium,12,Low
WK2092,Astrophysicist,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",900000,2000000,50,8,9,Medium,14,Low
WK2093,Satellite Engineer,Space & Aerospace,Mid-Level,Builder,"Builder: 3, Thinker: 2",1000000,2200000,40,6,8,High,20,Low
WK2094,Launch Vehicle Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1300000,2800000,20,5,8,High,22,Low
WK2095,Payload Integration Engineer,Space & Aerospace,Mid-Level,Builder,"Builder: 3, Thinker: 2",1000000,2100000,30,6,7,High,19,Low
WK2096,Mission Control Operator,Space & Aerospace,Mid-Level,Organizer,"Organizer: 3, Thinker: 2",900000,1900000,10,7,8,Medium,15,Low
WK2097,Flight Dynamics Engineer,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1100000,2400000,40,6,8,High,17,Low
WK2098,Orbital Mechanics Specialist,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1200000,2600000,50,7,9,Medium,16,Low
WK2099,Satellite Communications Engineer,Space & Aerospace,Mid-Level,Builder,"Builder: 3, Thinker: 2",1000000,2200000,40,6,8,Very High,25,Low
WK2100,Remote Sensing Scientist,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",950000,2100000,50,7,8,High,22,Medium
WK2101,Earth Observation Analyst,Space & Aerospace,Mid-Level,Thinker,"Thinker: 3, Thinker: 2",800000,1800000,60,7,8,Very High,28,Medium
WK2102,Mission Planner,Space & Aerospace,Senior,Organizer,"Organizer: 3, Thinker: 2",1000000,2200000,40,7,8,High,17,Low
WK2103,Space Mission Architect,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1300000,2800000,40,7,9,Medium,15,Low
WK2104,Mars Mission Specialist,Space & Aerospace,Senior,Adventurer,"Adventurer: 3, Thinker: 2",1400000,3000000,20,6,10,Low,35,None
WK2105,Lunar Operations Specialist,Space & Aerospace,Senior,Adventurer,"Adventurer: 3, Thinker: 2",1300000,2900000,20,6,9,Medium,30,None
WK2106,Space Propulsion Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1200000,2600000,30,6,8,High,20,Low
WK2107,Space Debris Analyst,Space & Aerospace,Mid-Level,Thinker,"Thinker: 3, Thinker: 2",900000,2000000,60,7,8,High,32,Medium
WK2108,Space Traffic Management Specialist,Space & Aerospace,Senior,Organizer,"Organizer: 3, Thinker: 2",1000000,2300000,50,7,8,Very High,40,Low
WK2109,Space Lawyer,Space & Aerospace,Senior,Advocate,"Advocate: 3, Thinker: 2",1200000,3000000,70,8,9,High,35,Medium
WK2110,Space Medical Doctor,Space & Aerospace,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1500000,3500000,30,6,9,Low,25,None
WK2111,Space Tourism Guide,Space & Aerospace,Mid-Level,Adventurer,"Adventurer: 3, Thinker: 2",800000,2000000,10,7,10,Medium,45,Low
WK2112,Space Mining Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,30,5,9,Low,50,None
WK2113,Space Robotics Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1200000,2700000,40,6,9,Very High,35,Low
WK2114,Space Junk Recycler,Space & Aerospace,Mid-Level,Builder,"Builder: 3, Thinker: 2",900000,2100000,40,7,8,Medium,38,Low
WK2115,Planetary Scientist,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1000000,2300000,60,8,9,Medium,18,Low
WK2116,Astrobiology Researcher,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1000000,2400000,60,8,10,Medium,28,Low
WK2117,Spacecraft Systems Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1200000,2700000,40,6,8,High,19,Low
WK2118,Space Software Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3000000,60,7,9,Very High,36,Medium
WK2119,Space Educator,Space & Aerospace,Mid-Level,Caregiver,"Caregiver: 3, Thinker: 2",500000,1200000,50,8,9,High,22,Medium
WK2120,Space Food Scientist,Space & Aerospace,Mid-Level,Thinker,"Thinker: 3, Thinker: 2",800000,1900000,60,8,8,Low,15,Low
WK2121,Space Environment Specialist,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1000000,2300000,50,7,8,Medium,20,Low
WK2122,Satellite Navigation Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1100000,2500000,40,6,8,High,18,Low
WK2123,Space Weather Forecaster,Space & Aerospace,Mid-Level,Thinker,"Thinker: 3, Thinker: 2",850000,1900000,60,7,8,High,24,Medium
WK2124,Space Physiologist,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1100000,2400000,50,7,9,Low,22,Low
WK2125,Life Support Systems Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1200000,2600000,30,6,8,High,21,Low
WK2126,Space Psychologist,Space & Aerospace,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1000000,2300000,60,8,9,Low,18,Low
WK2127,Spaceport Operations Manager,Space & Aerospace,Senior,Organizer,"Organizer: 3, Thinker: 2",1200000,2600000,20,6,7,High,35,Low
WK2128,Asteroid Resource Specialist,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1300000,3000000,50,6,10,Low,55,Low
WK2129,CubeSat Developer,Space & Aerospace,Mid-Level,Builder,"Builder: 3, Thinker: 2",850000,1900000,50,7,8,Very High,30,Medium
WK2130,In-Orbit Servicing Specialist,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1300000,2900000,30,6,9,Medium,42,Low
WK2131,Space Station Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3000000,20,5,8,Low,20,None
WK2132,Exoplanet Hunter,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",950000,2300000,70,8,10,Medium,25,Low
WK2133,Space Test Engineer,Space & Aerospace,Mid-Level,Builder,"Builder: 3, Thinker: 2",950000,2100000,30,7,7,High,16,Low
WK2134,Space Industry Consultant,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1300000,3000000,80,8,9,High,32,High
WK2135,NewSpace Venture Capitalist,Space & Aerospace,Senior,Entrepreneur,"Entrepreneur: 3, Thinker: 2",1500000,4000000,70,7,9,High,40,Low
WK2136,Space Policy Analyst,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1000000,2200000,60,8,8,Medium,28,Medium
WK2137,Space Insurance Underwriter,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1100000,2600000,80,8,8,High,30,Low
WK2138,Commercial Space Operations Manager,Space & Aerospace,Senior,Organizer,"Organizer: 3, Thinker: 2",1300000,2800000,40,6,8,High,38,Low
WK2139,Trajectory Design Engineer,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1100000,2400000,50,7,8,High,19,Low
WK2140,Ion Propulsion Specialist,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1300000,2700000,40,6,9,Medium,25,Low
WK2141,Space Materials Scientist,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",1100000,2500000,50,7,9,Medium,20,Low
WK2142,Space Power Systems Engineer,Space & Aerospace,Mid-Level,Builder,"Builder: 3, Thinker: 2",1000000,2200000,40,6,7,High,18,Low
WK2143,Thermal Control Engineer (Space),Space & Aerospace,Mid-Level,Builder,"Builder: 3, Thinker: 2",950000,2100000,40,6,7,High,17,Low
WK2144,Cosmologist,Space & Aerospace,Senior,Thinker,"Thinker: 3, Thinker: 2",950000,2200000,70,8,10,Low,12,Low
WK2145,Radio Astronomy Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1000000,2200000,40,7,8,Medium,15,Low
WK2146,Space Telescope Operator,Space & Aerospace,Mid-Level,Organizer,"Organizer: 3, Thinker: 2",900000,2000000,50,7,8,Medium,14,Low
WK2147,Avionics Engineer (Space),Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1150000,2500000,30,6,8,High,17,Low
WK2148,Guidance Navigation Control Engineer,Space & Aerospace,Senior,Builder,"Builder: 3, Thinker: 2",1200000,2600000,40,6,8,High,20,Low
WK2149,Dental Assistant,Healthcare & Medicine,Entry,Caregiver,"Caregiver: 3, Thinker: 2",250000,450000,20,7,7,High,15,Low
WK2150,Dentist (General Practice),Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",800000,2000000,30,7,8,High,12,Medium
WK2151,Periodontist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1100000,3000000,20,7,8,Medium,12,Low
WK2152,Endodontist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1100000,2800000,20,7,8,Medium,11,Low
WK2153,Prosthodontist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1200000,3200000,20,7,8,Medium,13,Low
WK2154,Oral and Maxillofacial Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1500000,4000000,10,5,9,High,15,Low
WK2155,Pediatric Dentist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1000000,2500000,20,7,9,High,16,Low
WK2156,Dental Hygienist,Healthcare & Medicine,Mid-Level,Caregiver,"Caregiver: 3, Thinker: 2",400000,800000,20,8,7,High,14,Low
WK2157,Dental Laboratory Technician,Healthcare & Medicine,Mid-Level,Builder,"Builder: 3, Thinker: 2",350000,700000,30,8,7,High,12,Medium
WK2158,Cosmetic Dentist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1300000,3500000,20,7,9,Very High,18,Low
WK2159,Dental Implant Specialist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1400000,3800000,20,6,9,Very High,20,Low
WK2160,Oral Pathologist,Healthcare & Medicine,Senior,Thinker,"Thinker: 3, Thinker: 2",1000000,2400000,40,7,8,Medium,10,Low
WK2161,Dental Public Health Specialist,Healthcare & Medicine,Senior,Advocate,"Advocate: 3, Thinker: 2",800000,1800000,50,8,8,Medium,12,Low
WK2162,Forensic Odontologist,Healthcare & Medicine,Senior,Thinker,"Thinker: 3, Thinker: 2",900000,2200000,40,7,9,Low,8,Medium
WK2163,Spine Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2000000,5000000,0,4,9,High,15,None
WK2164,Sports Medicine Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1900000,4800000,0,5,10,High,18,None
WK2165,Hand Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1700000,4200000,0,5,9,Medium,12,None
WK2166,Joint Replacement Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1900000,4600000,0,4,9,Very High,16,None
WK2167,Trauma Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1800000,4500000,0,2,8,High,12,None
WK2168,Transplant Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2200000,5500000,0,2,10,Medium,11,None
WK2169,Bariatric Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1800000,4500000,0,5,9,Very High,22,None
WK2170,Vascular Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1900000,4800000,0,4,9,High,13,None
WK2171,Thoracic Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2000000,5000000,0,3,9,High,11,None
WK2172,Colorectal Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1700000,4200000,0,5,8,High,12,None
WK2173,Surgical Oncologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1900000,4800000,0,4,9,High,14,None
WK2174,Reconstructive Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1900000,4800000,0,5,9,High,14,None
WK2175,Pediatric Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1900000,4800000,0,4,10,High,13,None
WK2176,Neonatal Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2100000,5300000,0,3,10,Low,11,None
WK2177,Urologic Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1800000,4500000,0,5,9,High,13,None
WK2178,Robotic Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2200000,5500000,0,5,10,Very High,25,None
WK2179,Pediatric Cardiac Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2200000,5500000,0,3,10,Medium,12,None
WK2180,Pediatric Neurosurgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2600000,6500000,0,2,10,Low,14,None
WK2181,Cardiothoracic Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2100000,5200000,0,3,9,High,11,None
WK2182,Burn Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1700000,4300000,0,3,8,Medium,10,None
WK2183,Hepatobiliary Surgeon,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2000000,5000000,0,3,9,Medium,10,None
WK2184,Interventional Cardiologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1800000,4500000,0,4,9,Very High,16,None
WK2185,Electrophysiologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",2000000,5000000,0,5,9,High,18,None
WK2186,Pediatric Cardiologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1600000,4000000,10,6,9,High,14,None
WK2187,Medical Oncologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1600000,4000000,10,5,8,Very High,17,None
WK2188,Radiation Oncologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1700000,4300000,10,5,8,High,14,None
WK2189,Pediatric Oncologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1700000,4200000,10,5,9,High,16,None
WK2190,Hematologist-Oncologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1700000,4300000,10,5,9,High,15,None
WK2191,Hepatologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1600000,4000000,10,6,8,Medium,12,None
WK2192,Reproductive Endocrinologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1600000,4200000,10,6,9,Very High,20,None
WK2193,Allergist-Immunologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1200000,3000000,30,7,8,High,15,Low
WK2194,Infectious Disease Specialist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1400000,3500000,20,6,8,High,18,None
WK2195,Hospitalist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1300000,3200000,10,5,7,Very High,16,None
WK2196,Sleep Medicine Specialist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1300000,3300000,30,7,8,High,22,Low
WK2197,Obstetrician-Gynecologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1400000,3600000,10,4,8,Very High,14,None
WK2198,Maternal-Fetal Medicine Specialist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1600000,4000000,10,4,9,High,15,None
WK2199,Pediatric Intensivist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1600000,4000000,0,2,8,High,14,None
WK2200,Interventional Radiologist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1800000,4500000,10,6,9,Very High,18,None
WK2201,Neuroradiologist,Healthcare & Medicine,Senior,Thinker,"Thinker: 3, Thinker: 2",1600000,4000000,20,7,9,High,15,None
WK2202,Forensic Pathologist,Healthcare & Medicine,Senior,Thinker,"Thinker: 3, Thinker: 2",1400000,3500000,30,7,9,Medium,10,None
WK2203,Child and Adolescent Psychiatrist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1200000,3000000,40,7,9,Very High,22,Medium
WK2204,Addiction Psychiatrist,Healthcare & Medicine,Senior,Caregiver,"Caregiver: 3, Thinker: 2",1200000,3000000,30,6,8,Very High,25,Low
WK2205,Musician (Classical),Creative Arts & Media,Mid-Level,Creator,"Creator: 3, Thinker: 2",400000,1200000,40,7,9,Medium,10,High
WK2206,Musician (Contemporary),Creative Arts & Media,Mid-Level,Creator,"Creator: 3, Thinker: 2",500000,1500000,50,7,9,High,14,Very High
WK2207,Music Composer,Creative Arts & Media,Senior,Creator,"Creator: 3, Thinker: 2",800000,2500000,70,8,10,High,16,High
WK2208,Film Music Composer,Creative Arts & Media,Senior,Creator,"Creator: 3, Thinker: 2",1000000,3000000,60,7,10,Very High,20,Medium
WK2209,Audio Engineer,Creative Arts & Media,Senior,Builder,"Builder: 3, Thinker: 2",800000,2000000,60,7,8,Very High,20,Medium
WK2210,Music Director,Creative Arts & Media,Senior,Organizer,"Organizer: 3, Thinker: 2",900000,2400000,40,7,9,High,14,Medium
WK2211,Orchestra Conductor,Creative Arts & Media,Senior,Organizer,"Organizer: 3, Thinker: 2",1000000,2800000,20,7,10,Medium,8,Low
WK2212,Session Musician,Creative Arts & Media,Mid-Level,Creator,"Creator: 3, Thinker: 2",500000,1400000,50,8,9,High,16,Very High
WK2213,Music Arranger,Creative Arts & Media,Senior,Creator,"Creator: 3, Thinker: 2",700000,1900000,70,8,9,High,14,High
WK2214,Lyricist,Creative Arts & Media,Mid-Level,Creator,"Creator: 3, Thinker: 2",600000,1800000,80,8,9,High,16,Very High
WK2215,DJ (Disc Jockey),Creative Arts & Media,Mid-Level,Creator,"Creator: 3, Thinker: 2",400000,1500000,40,8,9,High,20,Very High
WK2216,Music Technologist,Creative Arts & Media,Senior,Builder,"Builder: 3, Thinker: 2",800000,2000000,70,7,9,Very High,28,Medium
WK2217,Singing Teacher,Creative Arts & Media,Mid-Level,Caregiver,"Caregiver: 3, Thinker: 2",400000,1100000,50,8,9,High,14,High
WK2218,Sculptor,Creative Arts & Media,Senior,Creator,"Creator: 3, Thinker: 2",500000,1800000,60,8,10,Medium,12,High
WK2219,Stone Sculptor,Creative Arts & Media,Senior,Creator,"Creator: 3, Thinker: 2",600000,2000000,40,7,9,Low,10,Medium
WK2220,Metal Sculptor,Creative Arts & Media,Senior,Creator,"Creator: 3, Thinker: 2",700000,2200000,50,7,9,Medium,14,Medium
WK2221,Wood Sculptor,Creative Arts & Media,Mid-Level,Creator,"Creator: 3, Thinker: 2",500000,1500000,50,8,9,Medium,12,High
WK2222,Clay Sculptor,Creative Arts & Media,Mid-Level,Creator,"Creator: 3, Thinker: 2",450000,1400000,50,8,9,Medium,11,High
WK2223,Digital Sculptor,Creative Arts & Media,Senior,Creator,"Creator: 3, Thinker: 2",900000,2400000,80,8,10,Very High,32,High
WK2224,3D Printing Artist,Creative Arts & Media,Mid-Level,Creator,"Creator: 3, Thinker: 2",700000,1900000,70,8,9,Very High,35,High
WK2225,Installation Artist,Creative Arts & Media,Senior,Creator,"Creator: 3, Thinker: 2",600000,2000000,40,7,10,Medium,16,High
WK2226,Public Art Sculptor,Creative Arts & Media,Senior,Creator,"Creator: 3, Thinker: 2",800000,2500000,30,7,9,Medium,14,Medium
WK2227,Painter,Creative Arts & Media,Mid-Level,Creator,"Creator: 3, Thinker: 2",400000,1500000,70,9,10,Medium,12,Very High
